Zebrafish 6 hpf, mock injected
Genes included in this table either have 1 or more poly(A) tags, or have RPF RPKM > 0 and RNA RPM > 10.0 for samples with mRNA-Seq and ribosome profiling data
Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
ENSDART00000126991	BX088691.1	3	87.3	94.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105902	hmmr	123	69.7	57.3	15.2	34.8	100.8	139.3	21.49	47.91	1.1566613307
ENSDART00000105903	LSM5	401	64.5	63.3	26.3	43.3	80.1	97.3	178.24	450.46	1.33757786533
ENSDART00000114906	CR387996.2	10	46.5	27.1	10.9	14.1	74.4	101.7	NA	NA	NA
ENSDART00000114907	crfb13	11	64.6	62.8	29.9	46.0	75.6	109.2	NA	NA	NA
ENSDART00000038836	C24H11orf54	79	28.4	24.6	6.5	13.4	37.6	54.5	NA	NA	NA
ENSDART00000142958	c2cd2l	9	36.8	23.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000142959	RUNDC1	3	10.7	9.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000035513	shq1	12	36.4	15.4	1.9	7.5	60.6	93.4	5.94	5.23	-0.183651984554
ENSDART00000142955	s100s	34	84.2	77.6	49.7	58.2	101.1	123.7	NA	NA	NA
ENSDART00000110033	BX255969.1	2	145.1	145.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000024135	zgc:112335	1	46.7	46.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000110036	zgc:112970	2	17.9	17.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000142953	si:ch211-197l9.2	3	78.9	61.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000077452	selt1b	159	62.1	58.0	27.0	42.1	75.4	101.7	NA	NA	NA
ENSDART00000132564	nf2a	76	37.4	32.7	12.9	20.3	50.6	64.9	9.4	18.15	0.949236886318
ENSDART00000137088	abhd17b	14	61.6	24.0	6.9	9.1	123.0	139.6	NA	NA	NA
ENSDART00000137870	BX000999.6	3	68.7	88.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000077459	smyd2a	9	41.8	32.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000022999	ube2i	267	80.8	72.9	21.7	43.7	111.0	145.2	44.3	171.59	1.95358687336
ENSDART00000058662	dbt	195	68.0	57.0	19.9	33.2	93.6	129.2	21.04	113.65	2.43339107441
ENSDART00000152369	si:dkeyp-118b1.2	66	80.3	65.5	18.5	32.4	121.4	174.1	NA	NA	NA
ENSDART00000087191	mark4a	4	21.3	16.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000144590	CEP192	54	45.5	20.9	9.8	17.3	41.0	118.8	4.3	2.63	-0.709273860297
ENSDART00000130504	mkrn2	0	NA	NA	NA	NA	NA	NA	20.37	12.75	-0.67594873322
ENSDART00000076803	CR381630.1	1	36.7	36.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000005643	abcd3b	14	46.0	37.3	10.1	17.7	63.2	86.7	NA	NA	NA
ENSDART00000005641	lhx1a	177	52.3	35.4	8.3	15.3	79.1	121.4	NA	NA	NA
ENSDART00000052746	ube2i2	168	75.3	65.2	18.5	36.3	97.5	134.9	32.63	160.83	2.30126564839
ENSDART00000004420	rab4a	6	91.8	68.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000092691	PEA15	4	92.5	91.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000138688	creb3l3	22	76.5	64.3	20.9	45.6	104.4	125.0	NA	NA	NA
ENSDART00000123051	rccd1	7	34.7	20.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000152370	foxh1	535	49.4	30.3	6.4	13.7	77.4	121.8	23.92	247.46	3.37090604887
ENSDART00000152373	scara5	2	12.4	12.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112682	si:ch211-166e11.5	28	59.6	53.5	14.2	26.6	83.3	120.0	NA	NA	NA
ENSDART00000112685	wu:fe38f03	7	71.4	87.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112689	crnkl1	249	61.8	48.9	19.1	28.0	77.2	127.6	56.61	79.8	0.495331822788
ENSDART00000142835	hecw1	1	17.6	17.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000147962	AL954741.1	16	57.4	48.2	4.4	14.7	86.8	129.6	NA	NA	NA
ENSDART00000004424	znf292a	71	77.5	69.4	15.6	40.3	111.6	161.8	10.72	19.44	0.858723313148
ENSDART00000153364	C12H10orf118	0	NA	NA	NA	NA	NA	NA	6.34	14.76	1.21913797592
ENSDART00000012522	vcanb	2	48.1	48.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000139620	lats2	26	91.9	97.4	10.0	27.0	125.7	161.1	NA	NA	NA
ENSDART00000045253	aco1	28	57.6	56.6	14.5	34.5	79.8	96.9	NA	NA	NA
ENSDART00000151639	si:ch73-248e21.4	1	21.2	21.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111348	rtcb	8	36.5	35.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000010986	ckba	10	41.2	45.2	19.3	35.9	55.4	61.2	NA	NA	NA
ENSDART00000002428	acvr2aa	43	76.1	72.4	11.1	30.7	106.8	155.9	NA	NA	NA
ENSDART00000123506	CENPF	116	62.4	43.6	9.7	13.9	104.6	150.2	7.27	9.26	0.349056829341
ENSDART00000111343	lmf2a	7	27.6	19.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111345	rerea	54	66.7	38.6	13.3	19.5	110.9	170.5	13.68	15.85	0.212414610141
ENSDART00000151634	TNRC6C	19	91.7	76.0	26.9	51.6	128.7	182.4	NA	NA	NA
ENSDART00000087991	fndc3bb	21	64.8	23.9	8.4	15.1	128.6	149.1	6.34	8.82	0.476295815418
ENSDART00000129850	prc1a	546	87.0	79.5	16.6	27.9	135.4	172.2	104.44	156.96	0.587722583906
ENSDART00000126842	flj11011l	18	44.2	29.2	6.3	11.7	79.0	93.2	NA	NA	NA
ENSDART00000132908	agbl4	2	81.3	81.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000138533	cmc2	7	19.5	19.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000138530	THEM6	48	44.8	33.2	9.7	17.0	58.0	108.5	NA	NA	NA
ENSDART00000052529	rpl14	2356	85.7	88.3	29.3	48.8	116.4	140.0	2155.12	602.57	-1.83856745002
ENSDART00000059440	CU571169.1	7	47.2	18.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000149206	mbpb	90	89.4	85.8	43.2	60.0	113.0	140.0	NA	NA	NA
ENSDART00000086823	srpr	196	60.6	54.7	18.4	37.5	75.1	104.5	18.5	11.31	-0.709926341414
ENSDART00000089834	afg3l2	4	30.5	35.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000062845	mmp9	14	67.6	57.6	15.4	17.9	112.7	127.6	NA	NA	NA
ENSDART00000122052	chaf1b	61	40.0	27.4	8.5	17.1	48.5	86.5	23.06	91.49	1.9882215502
ENSDART00000128103	itm2cb	74	63.6	59.0	5.7	17.0	100.4	129.3	NA	NA	NA
ENSDART00000128102	wu:fb39e10	18	46.3	27.7	9.5	16.8	55.3	82.9	26.62	30.07	0.175814296662
ENSDART00000128453	zgc:110655	147	26.2	21.0	10.2	15.0	31.2	47.8	142.27	27.7	-2.36067359626
ENSDART00000104505	tsen2	38	31.0	26.2	10.2	15.9	30.9	47.8	22.77	1.85	-3.62153711562
ENSDART00000139486	SLC6A7	52	42.6	34.7	12.6	21.7	53.0	97.9	NA	NA	NA
ENSDART00000045245	ing4	115	70.3	53.4	16.7	28.9	97.7	154.5	NA	NA	NA
ENSDART00000021461	glg1b	8	42.9	43.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000021462	rnf128a	107	53.9	43.7	13.1	19.5	84.0	111.7	NA	NA	NA
ENSDART00000128108	CABZ01117575.1	4	93.2	104.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000039043	rgs7bpb	1	13.1	13.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000006514	gtf2f2b	6	28.8	27.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000006513	pdhb	143	77.9	77.4	22.8	40.8	105.1	133.9	18.19	66.2	1.86368567404
ENSDART00000006512	sh3gl3b	12	29.1	26.5	4.3	12.4	32.2	69.2	NA	NA	NA
ENSDART00000091348	MRAS	1	26.2	26.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000091349	eea1	30	44.2	25.1	5.4	15.8	49.4	100.4	5.7	5.66	-0.0101598662202
ENSDART00000056629	haus5	0	NA	NA	NA	NA	NA	NA	10.44	13.11	0.328545973652
ENSDART00000114279	her6	101	51.8	32.8	9.8	15.4	71.8	129.6	NA	NA	NA
ENSDART00000114274	BX323861.1	1	88.5	88.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114272	nop2	75	69.3	69.1	21.8	39.5	90.4	128.1	61.82	95.94	0.634058785343
ENSDART00000122059	scoca	56	55.0	36.0	7.4	17.7	84.2	139.9	NA	NA	NA
ENSDART00000130950	nup98	319	56.7	47.6	12.6	23.0	77.1	115.0	18.45	142.05	2.94470611013
ENSDART00000017402	IP6K2	14	52.2	26.6	11.6	19.0	61.7	123.4	NA	NA	NA
ENSDART00000062153	RPL37A	1805	99.2	102.6	36.0	57.7	129.2	158.2	1773.54	610.34	-1.53894681997
ENSDART00000041394	emc9	18	41.2	36.8	8.9	25.0	48.9	91.6	NA	NA	NA
ENSDART00000012167	ndufs5	73	66.0	51.8	12.7	24.1	100.2	130.8	NA	NA	NA
ENSDART00000046784	fkbp1ab	19	51.4	54.2	12.8	29.3	69.5	84.4	NA	NA	NA
ENSDART00000126845	ldb1a	214	66.7	51.7	13.4	21.2	102.5	133.8	NA	NA	NA
ENSDART00000046781	rnf185	308	35.3	25.9	9.7	15.0	45.0	73.3	48.78	121.58	1.31754426065
ENSDART00000053432	cdc42	37	83.2	73.1	20.4	33.9	122.7	169.7	NA	NA	NA
ENSDART00000056151	acy1	5	84.1	67.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000082385	golt1bb	258	44.3	27.0	8.0	13.4	61.5	109.7	65.85	114.65	0.799981009324
ENSDART00000136593	cbx1b	5	106.9	107.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080174	n4bp1	62	50.3	33.3	11.3	17.6	72.6	121.8	5.74	14.12	1.2986174466
ENSDART00000080173	srsf2a	2043	68.1	60.4	21.0	34.8	91.7	125.1	203.3	1174.02	2.52977486537
ENSDART00000099258	cyp46a4	3	19.1	18.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105681	cdc14ab	113	36.5	20.7	7.9	14.0	50.9	90.3	8.62	55.93	2.6978625559
ENSDART00000123769	CABZ01084579.1	84	50.4	37.8	12.0	22.1	66.7	100.6	73.87	181.7	1.29849793681
ENSDART00000042944	asxl1	183	54.2	35.4	11.4	20.0	74.6	122.0	24.13	53.61	1.15167421955
ENSDART00000054803	trpt1	4	71.7	41.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125709	si:dkey-17e16.17	98	60.0	47.2	13.8	25.2	90.7	123.4	NA	NA	NA
ENSDART00000123767	shcbp1	208	54.9	49.9	13.4	22.3	77.2	102.4	21.19	99.25	2.22768351455
ENSDART00000008287	pgam1a	82	25.5	17.8	6.5	10.1	35.3	49.8	17.39	9.47	-0.876821601838
ENSDART00000135587	cd9a	13	60.2	57.2	38.0	42.1	80.4	85.0	NA	NA	NA
ENSDART00000125707	LARS2	20	35.9	28.2	8.7	17.3	49.1	65.9	NA	NA	NA
ENSDART00000111355	znf598	72	34.7	25.8	12.5	17.6	37.4	62.7	8.28	15.65	0.918459984321
ENSDART00000023917	large	4	47.9	25.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000088917	rnmt	117	47.0	36.2	12.8	20.3	57.6	98.4	14.58	75.29	2.36846753954
ENSDART00000043091	CR847934.1	4	27.5	27.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000140782	proza	3	57.2	43.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000140781	tp53i11b	25	29.6	16.5	4.5	12.3	26.9	82.8	NA	NA	NA
ENSDART00000012292	zgc:112146	5	36.4	26.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105686	grnb	56	44.0	33.3	13.3	19.7	48.4	98.7	27.91	62.37	1.16007013451
ENSDART00000017668	ptbp1a	443	75.8	67.7	20.6	39.8	105.1	146.4	NA	NA	NA
ENSDART00000127479	gsr	52	53.1	38.1	17.0	21.8	64.6	126.3	9.16	18.31	0.9992122877
ENSDART00000136049	syt10	3	19.8	18.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125700	mrpl20	37	57.7	46.0	9.8	23.9	84.1	127.8	NA	NA	NA
ENSDART00000136045	mgst2	50	61.0	56.2	22.9	42.4	77.4	93.5	NA	NA	NA
ENSDART00000098226	cyr61l2	15	63.5	27.5	9.0	15.9	98.2	163.1	NA	NA	NA
ENSDART00000136046	ppp1r3da	4	17.6	15.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000127477	ADAD1	3	9.1	12.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128591	accs	13	59.6	6.4	1.9	4.2	127.6	158.0	NA	NA	NA
ENSDART00000056523	hkdc1	50	102.7	100.9	34.1	70.9	130.7	159.0	NA	NA	NA
ENSDART00000082324	zpcx	54	40.0	39.3	11.2	25.7	51.5	63.3	23.08	2.1	-3.45818199098
ENSDART00000029874	nkx6.1	3	64.5	42.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000022204	zic5	7	29.2	15.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000124388	mrpl19	46	67.2	58.2	16.3	27.6	104.1	127.9	NA	NA	NA
ENSDART00000136103	ubap2	207	57.9	42.7	13.7	24.9	73.6	125.9	30.78	114.34	1.89326505861
ENSDART00000074534	FAM210B	88	28.9	17.6	6.5	10.9	28.1	70.4	20.84	7.0	-1.57392845045
ENSDART00000123103	pls1	2	62.0	62.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000074537	SHISA9	1	32.0	32.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000016135	nfe2l3	378	70.3	61.3	12.4	31.1	100.6	136.4	7.87	29.6	1.91116163501
ENSDART00000113824	hdgfrp2	217	51.8	39.0	11.9	20.3	76.8	112.8	84.18	127.7	0.601209110249
ENSDART00000027616	eif4g2a	532	59.7	44.3	14.8	25.7	83.4	127.8	95.97	105.44	0.135766877171
ENSDART00000020931	qtrtd1	49	34.7	23.9	7.4	10.7	46.4	86.1	NA	NA	NA
ENSDART00000113823	C13H2orf50	5	94.6	95.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000099315	cebpz	162	54.8	41.2	12.3	21.0	71.3	126.4	73.17	63.95	-0.194307899748
ENSDART00000025330	rdh14b	77	51.7	41.4	11.7	20.5	74.8	112.0	NA	NA	NA
ENSDART00000016139	lancl1	30	89.6	82.3	31.4	47.7	107.4	180.5	NA	NA	NA
ENSDART00000113829	CDCA7L	396	47.6	33.4	10.5	17.8	66.6	110.3	65.98	92.07	0.480702368623
ENSDART00000085743	NDST2	13	31.9	18.0	8.7	12.3	27.5	44.6	NA	NA	NA
ENSDART00000112997	ANKRD13D	2	142.7	142.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000076481	EHD4	24	26.9	20.5	9.9	14.2	31.0	62.4	NA	NA	NA
ENSDART00000030030	SLC44A4	4	6.0	6.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112992	ino80da	5	11.8	16.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105753	olfm3a	1	96.7	96.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128846	SMIM20	11	27.1	21.9	6.3	18.6	30.5	34.4	NA	NA	NA
ENSDART00000147065	sh3glb2b	62	43.4	36.6	17.4	24.9	58.2	69.6	NA	NA	NA
ENSDART00000036939	gadd45ba	110	117.6	118.7	47.2	93.9	146.0	168.8	NA	NA	NA
ENSDART00000112999	C20H1orf131	24	75.1	69.7	21.7	43.0	114.5	133.3	NA	NA	NA
ENSDART00000100504	zgc:163030	80	75.7	65.9	24.7	42.6	97.9	137.2	NA	NA	NA
ENSDART00000147060	hmgcs1	66	58.6	37.4	13.0	19.4	77.4	138.9	NA	NA	NA
ENSDART00000110595	C2H10orf67	1	39.8	39.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000007642	zgc:110239	331	40.9	39.3	11.0	21.8	55.1	65.8	72.76	116.12	0.674399028975
ENSDART00000009888	casq1b	2	54.6	54.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000007649	mid1ip1b	53	80.1	74.9	19.0	44.9	111.0	143.3	NA	NA	NA
ENSDART00000007797	slc30a4	16	23.7	15.7	1.6	7.9	38.9	52.3	NA	NA	NA
ENSDART00000149836	lhfpl4b	1	137.4	137.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102902	cpsf3l	8	101.7	103.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102900	sp5	106	46.6	31.2	10.0	17.5	71.2	104.3	NA	NA	NA
ENSDART00000010293	serpina10a	8	37.5	29.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000091115	whsc1l1	94	58.0	38.9	5.8	10.4	89.1	139.7	6.32	9.21	0.543276597914
ENSDART00000060550	ndufb9	26	81.4	75.9	31.4	50.7	118.5	133.2	50.56	40.47	-0.321143614508
ENSDART00000149838	map2k2b	19	57.4	44.2	16.6	21.7	71.7	146.0	NA	NA	NA
ENSDART00000111709	CABZ01079251.1	1	124.3	124.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000087298	gmpr2	43	91.8	69.3	20.6	38.3	141.9	169.6	NA	NA	NA
ENSDART00000085039	mst4	207	49.0	35.9	8.8	18.7	63.9	101.4	10.16	59.18	2.54220929442
ENSDART00000011876	sycp1	21	32.9	27.2	17.5	18.3	48.0	54.8	6.46	4.91	-0.395811140379
ENSDART00000111708	B3GNT1	18	54.8	41.0	11.5	21.9	88.1	116.1	NA	NA	NA
ENSDART00000033211	zgc:66448	132	47.0	33.1	8.6	13.6	70.1	111.3	14.33	24.96	0.8005793246
ENSDART00000085031	ash2l	188	71.7	47.5	12.2	24.2	105.6	149.7	13.42	47.3	1.81745551203
ENSDART00000053011	LRRC14	51	62.9	31.1	10.7	18.8	87.5	165.6	6.94	5.81	-0.256397499174
ENSDART00000019442	xpnpep1	42	37.8	31.3	13.7	23.5	42.5	70.6	13.04	19.21	0.558913649434
ENSDART00000075913	DCAF8	13	31.0	19.0	5.9	9.0	41.9	64.0	NA	NA	NA
ENSDART00000047126	CLCN4	20	58.9	37.0	16.3	20.1	56.8	153.6	NA	NA	NA
ENSDART00000041800	epha8	1	25.1	25.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000045410	thy1	199	29.3	25.6	10.0	15.3	39.7	51.3	31.46	50.48	0.682193239567
ENSDART00000041802	CCDC108	2	17.7	17.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000019053	faima	2	45.7	45.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000041805	metrn	200	63.5	51.3	6.8	17.4	105.5	138.1	NA	NA	NA
ENSDART00000041806	acsm3	4	52.8	52.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000041807	col5a2a	1	89.4	89.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000026693	dmbx1b	3	94.5	112.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000026694	rpp40	39	51.4	30.3	9.4	16.1	68.0	115.2	9.8	6.07	-0.691085232747
ENSDART00000093318	zgc:175222	0	NA	NA	NA	NA	NA	NA	3.74	2.93	-0.352137605465
ENSDART00000098123	si:ch211-224b1.4	2	49.5	49.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113037	SEMA4C	7	69.2	52.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000098126	ncapd2	440	74.8	66.9	14.6	34.6	106.2	149.2	57.17	98.78	0.788960678445
ENSDART00000098643	tomm5	125	60.9	56.5	17.7	30.5	81.2	123.2	NA	NA	NA
ENSDART00000051271	fcho2	22	30.3	27.0	6.0	14.1	34.4	67.6	4.14	2.91	-0.508611614591
ENSDART00000144625	ndufb3	32	102.6	91.1	44.0	66.7	136.8	160.3	NA	NA	NA
ENSDART00000129427	vkorc1	19	17.4	16.9	1.5	10.3	23.7	30.7	NA	NA	NA
ENSDART00000051278	tnpo1	75	81.1	59.4	18.0	34.4	114.9	160.5	NA	NA	NA
ENSDART00000130304	ATXN1L	4	22.3	21.3	NA	NA	NA	NA	5.38	7.06	0.392062010715
ENSDART00000085009	coq6	10	34.3	21.8	6.8	15.7	31.0	88.5	NA	NA	NA
ENSDART00000013409	prmt3	6	28.4	31.6	NA	NA	NA	NA	8.47	9.91	0.226523087854
ENSDART00000013404	ak1	1	158.3	158.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000134068	tln2a	9	61.2	38.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000013400	farp2	316	99.7	93.4	31.1	55.4	133.9	170.7	15.73	70.15	2.15692443309
ENSDART00000064993	wu:fb54a03	265	54.3	40.3	15.8	24.7	69.8	105.5	132.79	99.83	-0.411601174549
ENSDART00000050271	hexb	31	87.6	61.4	18.5	28.1	139.8	192.3	NA	NA	NA
ENSDART00000151193	gpatch8	59	75.6	64.4	19.4	28.8	107.5	164.8	19.1	12.18	-0.649058505017
ENSDART00000059320	rab27a	18	22.5	11.4	-0.3	6.2	18.0	71.2	NA	NA	NA
ENSDART00000059321	epcam	2522	50.0	36.8	11.5	19.7	67.1	108.7	429.31	655.59	0.6107740704
ENSDART00000148115	trpc5b	3	11.6	14.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000059327	spsb4b	3	24.8	28.4	NA	NA	NA	NA	29.04	49.21	0.760910063134
ENSDART00000105516	nploc4	33	40.7	22.9	11.8	16.7	49.7	103.0	6.53	7.55	0.209393652666
ENSDART00000073549	snai3	1	22.8	22.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128113	CABZ01073174.1	2	72.8	72.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000110229	fam118b	137	75.9	75.9	22.3	43.7	102.9	133.1	NA	NA	NA
ENSDART00000043956	FBXO15	10	70.2	53.3	11.1	17.8	78.1	170.2	NA	NA	NA
ENSDART00000125621	abhd16a	19	44.5	29.9	10.1	14.8	52.9	104.7	NA	NA	NA
ENSDART00000132354	tjap1	60	21.4	15.4	6.4	11.2	28.0	50.1	NA	NA	NA
ENSDART00000132687	rab3c	3	55.0	62.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000023346	gtf2b	78	58.2	50.2	16.6	24.9	73.4	121.5	15.94	201.82	3.66234561558
ENSDART00000153175	si:ch211-214e3.5	82	54.9	41.7	13.7	21.6	71.4	109.2	5.06	21.98	2.11898209625
ENSDART00000104519	stat3	34	62.6	51.9	21.6	37.2	81.0	118.3	5.39	43.24	3.00400934498
ENSDART00000153170	stx7l	1	121.1	121.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000059341	C1H11orf73	82	72.3	64.1	23.8	41.0	94.1	124.8	73.72	35.56	-1.0518007468
ENSDART00000083883	HERC4	17	30.9	22.5	-3.2	3.0	37.4	64.3	4.05	3.81	-0.0881309102787
ENSDART00000050865	surf4l	17	31.0	29.2	3.6	10.4	45.8	64.4	NA	NA	NA
ENSDART00000058051	phlda1	13	38.5	32.2	11.0	17.0	45.6	69.8	NA	NA	NA
ENSDART00000057052	slx4ip	10	49.2	33.2	20.4	22.5	57.5	112.4	NA	NA	NA
ENSDART00000057053	im:7138239	195	72.6	61.2	17.2	31.0	102.1	149.8	NA	NA	NA
ENSDART00000053325	tomm40l	55	69.0	63.9	10.9	22.5	102.5	140.5	NA	NA	NA
ENSDART00000058056	mrps26	53	55.4	33.4	11.8	20.2	61.3	147.7	41.8	27.8	-0.588418059357
ENSDART00000078592	NPDC1	24	24.7	19.3	12.0	15.4	31.8	41.0	NA	NA	NA
ENSDART00000103361	zdhhc13	118	48.6	29.1	9.9	15.2	66.4	124.5	7.33	32.28	2.13875547514
ENSDART00000110226	nlrc3	6	117.3	95.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000078596	hspd1	580	51.1	43.9	15.9	28.0	62.7	95.7	75.04	190.22	1.34193720821
ENSDART00000103365	ociad1	231	37.9	27.8	12.7	19.4	44.4	71.8	34.05	64.72	0.926556809531
ENSDART00000097167	si:ch211-13k12.1	3	62.9	42.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000059182	cyp2k8	7	68.6	71.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000092991	pigx	23	84.3	85.9	42.3	66.1	98.3	139.3	NA	NA	NA
ENSDART00000113890	rabep2	40	64.2	51.1	16.7	24.3	89.6	143.7	NA	NA	NA
ENSDART00000109070	si:ch73-360o10.1	118	77.1	69.5	17.6	33.6	110.3	143.7	26.21	16.42	-0.674663226551
ENSDART00000112054	CABZ01031892.1	1	52.9	52.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000055380	tubb5	181	43.2	25.2	7.0	13.4	61.4	113.5	NA	NA	NA
ENSDART00000152562	eif3f	249	83.6	82.0	32.7	53.5	112.1	132.2	222.04	205.5	-0.111681204305
ENSDART00000112053	fam89a	299	70.4	67.0	11.4	29.5	104.2	135.0	16.57	98.22	2.56744321997
ENSDART00000138135	vsig8b	1	27.6	27.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000032309	slc25a32b	5	36.0	30.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000081154	prpf18	93	77.0	62.5	17.4	32.4	108.0	157.2	20.21	52.61	1.38026772836
ENSDART00000101292	si:dkey-238c7.16	297	35.9	33.0	12.7	20.7	47.2	63.0	17.51	122.16	2.80252097836
ENSDART00000032306	ywhae1	1245	64.0	56.1	20.9	34.3	85.4	118.8	270.51	725.1	1.42249804638
ENSDART00000101296	si:dkey-30c15.2	8	86.3	61.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000099417	CABZ01041962.1	108	75.3	69.9	18.8	37.2	106.3	153.1	NA	NA	NA
ENSDART00000102903	dmd	23	70.9	51.8	17.2	26.5	116.8	137.3	1.82	3.45	0.922657911467
ENSDART00000102014	fam195b	102	42.3	31.6	8.2	14.3	56.4	94.0	NA	NA	NA
ENSDART00000058065	fam178a	3	29.7	34.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102019	grxcr1	2	24.5	24.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000058277	znf800b	81	61.8	46.3	17.1	24.6	90.6	130.3	NA	NA	NA
ENSDART00000058271	RABEPK	1	57.2	57.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109276	sall3a	10	55.1	43.0	13.8	16.8	67.9	108.0	NA	NA	NA
ENSDART00000083085	mtmr14	19	74.9	68.2	10.7	15.1	132.1	154.2	NA	NA	NA
ENSDART00000003826	rapgef2	4	11.7	8.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000130260	hoxc10a	1	14.1	14.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000130267	BX005368.2	1	149.5	149.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054386	qdprb1	2	14.8	14.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000005431	psmd8	185	65.2	58.4	15.7	26.7	96.5	127.2	51.8	196.59	1.92416593454
ENSDART00000138055	iqgap2	1	20.0	20.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000005345	upb1	3	45.7	49.1	NA	NA	NA	NA	NA	NA	NA
