Zebrafish 4 hpf, mock injected
Genes included in this table either have 1 or more poly(A) tags, or have RPF RPKM > 0 and RNA RPM > 10.0 for samples with mRNA-Seq and ribosome profiling data
Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
ENSDART00000114844	CABZ01080599.1	6	24.3	23.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000149042	si:dkey-87o1.2	151	43.3	40.2	16.0	25.4	55.9	70.7	47.92	13.63	-1.81384234598
ENSDART00000114841	add2	8	52.8	55.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123961	klhdc8b	4	18.4	20.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123962	si:ch211-12h2.6	1	79.4	79.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000048273	pan3	149	28.1	20.0	3.7	10.5	33.2	63.8	17.82	21.37	0.262089571138
ENSDART00000048183	AL928724.1	1	4.1	4.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000126991	BX088691.1	2	48.4	48.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105902	hmmr	181	25.0	22.1	6.4	11.6	35.0	47.3	63.26	12.48	-2.34167562166
ENSDART00000105903	LSM5	288	64.2	62.4	17.8	36.3	86.4	110.0	93.05	305.35	1.71438578978
ENSDART00000114906	CR387996.2	2	24.2	24.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114907	crfb13	7	66.3	58.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000038836	C24H11orf54	40	66.1	68.3	25.5	51.5	83.7	102.0	NA	NA	NA
ENSDART00000142958	c2cd2l	27	38.8	29.0	10.4	21.0	51.9	62.9	NA	NA	NA
ENSDART00000142959	RUNDC1	84	22.0	18.9	4.1	10.3	27.7	45.0	NA	NA	NA
ENSDART00000035513	shq1	85	30.5	22.1	3.4	9.4	41.3	82.5	21.69	28.99	0.418525280389
ENSDART00000110033	BX255969.1	1	91.8	91.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000142953	si:ch211-197l9.2	2	43.7	43.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000077452	selt1b	121	107.4	112.4	73.4	89.7	126.2	144.4	NA	NA	NA
ENSDART00000132564	nf2a	237	81.6	80.1	44.4	65.1	101.9	120.0	29.69	75.24	1.34152275554
ENSDART00000137088	abhd17b	150	21.4	17.4	5.1	10.0	26.9	43.2	NA	NA	NA
ENSDART00000077459	smyd2a	87	27.0	22.4	6.1	13.7	36.7	51.4	NA	NA	NA
ENSDART00000022999	ube2i	409	42.1	36.3	14.3	23.5	56.0	77.7	67.87	128.42	0.920023985577
ENSDART00000058662	dbt	75	60.4	55.8	17.0	31.9	82.3	105.6	9.26	65.19	2.81556657664
ENSDART00000152369	si:dkeyp-118b1.2	66	44.0	37.1	7.2	21.9	61.9	90.5	NA	NA	NA
ENSDART00000130053	CT574587.1	4	21.3	13.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000087191	mark4a	34	55.7	52.6	18.9	23.2	82.6	100.4	NA	NA	NA
ENSDART00000144590	CEP192	150	55.0	53.9	24.9	35.5	71.7	86.6	10.51	9.46	-0.151850580623
ENSDART00000130504	mkrn2	1	65.1	65.1	NA	NA	NA	NA	45.55	67.03	0.557355879817
ENSDART00000005643	abcd3b	16	38.4	36.7	9.3	20.7	58.3	68.0	NA	NA	NA
ENSDART00000005641	lhx1a	35	45.2	46.2	11.3	18.1	59.6	80.7	NA	NA	NA
ENSDART00000052746	ube2i2	148	31.9	22.5	5.2	13.2	44.7	64.9	33.76	93.0	1.46191581218
ENSDART00000092691	PEA15	2	153.5	153.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123051	rccd1	26	45.6	45.7	16.8	35.8	61.9	67.7	NA	NA	NA
ENSDART00000152370	foxh1	327	51.7	43.4	13.6	22.7	75.5	105.8	20.4	212.88	3.38339935816
ENSDART00000112682	si:ch211-166e11.5	14	34.8	30.7	12.4	20.3	34.4	71.6	NA	NA	NA
ENSDART00000112685	wu:fe38f03	9	62.3	71.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000049588	zgc:136220	4	36.3	37.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112689	crnkl1	91	75.3	69.0	35.6	49.3	90.9	111.5	28.08	33.8	0.267480310865
ENSDART00000142835	hecw1	3	40.7	51.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000147962	AL954741.1	1	149.5	149.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000004424	znf292a	29	36.2	35.9	5.3	11.8	54.7	72.3	7.08	11.13	0.652632327259
ENSDART00000153364	C12H10orf118	0	NA	NA	NA	NA	NA	NA	15.36	5.25	-1.54878888817
ENSDART00000012522	vcanb	4	58.9	55.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000139620	lats2	1	8.5	8.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000045253	aco1	24	40.2	29.6	14.1	20.1	45.9	71.6	NA	NA	NA
ENSDART00000111348	rtcb	9	61.9	49.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000010986	ckba	17	62.0	61.9	17.5	46.1	93.0	97.0	NA	NA	NA
ENSDART00000002428	acvr2aa	128	37.1	31.4	8.4	20.1	52.9	72.6	NA	NA	NA
ENSDART00000123506	CENPF	256	42.1	35.2	5.1	15.1	60.6	92.3	19.01	31.37	0.722626997195
ENSDART00000111343	lmf2a	122	25.2	22.1	5.4	12.7	31.2	48.5	NA	NA	NA
ENSDART00000151632	zgc:171965	5	43.7	41.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111345	rerea	133	36.8	28.5	7.4	17.0	49.7	84.6	24.57	28.8	0.229170953968
ENSDART00000151634	TNRC6C	15	38.1	31.9	15.9	26.1	43.5	58.8	NA	NA	NA
ENSDART00000087991	fndc3bb	24	45.1	40.0	16.7	26.7	63.0	80.9	12.05	15.69	0.380812205851
ENSDART00000129850	prc1a	241	61.1	54.5	18.2	30.6	85.9	110.3	70.73	233.0	1.71993578846
ENSDART00000126842	flj11011l	66	28.8	26.0	12.1	18.5	35.1	48.1	NA	NA	NA
ENSDART00000132908	agbl4	2	93.2	93.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000138533	cmc2	78	29.7	28.5	10.5	16.6	40.9	52.4	NA	NA	NA
ENSDART00000138530	THEM6	34	33.2	29.7	10.2	15.4	45.4	55.2	NA	NA	NA
ENSDART00000052529	rpl14	925	41.7	36.0	17.4	25.6	49.5	67.7	594.64	24.98	-4.57317113107
ENSDART00000059440	CU571169.1	16	43.9	43.9	23.5	28.2	55.8	64.6	NA	NA	NA
ENSDART00000149206	mbpb	24	102.5	108.4	27.3	65.3	149.7	172.6	NA	NA	NA
ENSDART00000086823	srpr	249	89.7	95.8	35.3	59.9	119.0	137.6	36.77	39.18	0.0915882210643
ENSDART00000089834	afg3l2	31	30.9	26.1	7.3	17.9	37.6	55.1	NA	NA	NA
ENSDART00000062845	mmp9	9	60.1	24.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122052	chaf1b	152	51.4	50.0	12.6	31.0	67.3	91.3	34.71	208.02	2.5832989721
ENSDART00000128457	EPHB1	1	42.6	42.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128103	itm2cb	342	20.2	17.4	3.7	9.9	26.9	39.6	NA	NA	NA
ENSDART00000128102	wu:fb39e10	224	25.7	22.7	6.0	12.1	38.3	48.6	64.13	20.16	-1.66950376834
ENSDART00000128453	zgc:110655	805	41.5	38.0	12.8	22.0	57.5	75.2	259.89	260.04	0.000832436143855
ENSDART00000104505	tsen2	211	34.0	32.4	13.7	20.3	43.9	58.4	105.42	6.48	-4.02401097384
ENSDART00000139486	SLC6A7	2	75.6	75.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000045245	ing4	46	56.8	51.3	13.9	31.9	68.2	115.6	NA	NA	NA
ENSDART00000021461	glg1b	27	47.8	34.9	7.6	15.1	67.4	114.1	NA	NA	NA
ENSDART00000021462	rnf128a	456	36.6	31.4	12.0	18.8	49.9	67.5	NA	NA	NA
ENSDART00000128108	CABZ01117575.1	1	139.4	139.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000039043	rgs7bpb	5	38.0	36.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000006514	gtf2f2b	17	37.3	36.4	4.8	19.0	56.1	66.8	NA	NA	NA
ENSDART00000006513	pdhb	74	62.3	50.7	21.4	34.7	70.8	150.2	14.76	20.94	0.50456872087
ENSDART00000006512	sh3gl3b	116	28.4	23.9	8.0	14.8	40.7	52.3	NA	NA	NA
ENSDART00000091348	MRAS	2	47.2	47.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000091349	eea1	58	42.8	31.4	4.4	16.9	61.0	98.0	13.21	22.81	0.788035980065
ENSDART00000056629	haus5	1	13.8	13.8	NA	NA	NA	NA	60.45	21.71	-1.47738261352
ENSDART00000114279	her6	154	48.8	26.5	9.4	16.3	62.3	127.2	NA	NA	NA
ENSDART00000114272	nop2	10	43.6	29.5	11.6	17.9	39.1	72.8	5.62	4.12	-0.447925793038
ENSDART00000122059	scoca	32	45.2	43.0	12.7	27.9	63.9	72.6	NA	NA	NA
ENSDART00000130950	nup98	225	79.9	84.6	26.6	47.8	108.9	126.6	17.95	178.34	3.31257457315
ENSDART00000017402	IP6K2	27	70.9	48.2	13.9	23.5	104.2	144.8	NA	NA	NA
ENSDART00000062153	RPL37A	1189	39.8	35.7	14.9	22.2	49.7	64.6	656.72	12.11	-5.76100762215
ENSDART00000041394	emc9	120	19.5	15.7	1.8	8.0	28.0	39.7	NA	NA	NA
ENSDART00000012167	ndufs5	41	28.2	25.2	8.0	16.7	37.7	53.2	NA	NA	NA
ENSDART00000046784	fkbp1ab	28	36.4	34.2	17.1	24.1	47.5	58.0	NA	NA	NA
ENSDART00000126845	ldb1a	33	72.3	56.3	15.8	33.9	83.5	127.3	NA	NA	NA
ENSDART00000046781	rnf185	413	53.0	54.0	23.5	38.6	66.3	78.3	74.98	298.86	1.99489208611
ENSDART00000053432	cdc42	12	81.8	68.4	18.7	44.5	132.7	148.4	NA	NA	NA
ENSDART00000056151	acy1	1	26.3	26.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000082385	golt1bb	259	39.0	35.2	12.6	21.3	52.3	67.4	95.34	195.59	1.03667908047
ENSDART00000136593	cbx1b	11	33.8	24.7	9.7	14.9	54.6	66.9	NA	NA	NA
ENSDART00000080174	n4bp1	108	47.9	41.9	9.3	20.4	74.1	88.3	12.65	48.31	1.93318446785
ENSDART00000080173	srsf2a	979	82.9	80.6	25.9	48.9	111.3	140.9	117.06	1067.47	3.18887543626
ENSDART00000099258	cyp46a4	1	34.0	34.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105681	cdc14ab	86	44.3	36.0	-0.9	15.3	69.5	94.0	11.8	129.21	3.45285896471
ENSDART00000042410	C1QL1	3	49.6	46.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123769	CABZ01084579.1	76	46.2	46.7	16.3	30.7	61.7	77.5	69.6	133.38	0.938383143012
ENSDART00000042944	asxl1	139	41.7	31.1	11.9	18.4	58.0	77.9	28.28	32.08	0.181892021646
ENSDART00000123762	XRG5	4	41.2	43.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054803	trpt1	3	32.7	32.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125709	si:dkey-17e16.17	1	43.4	43.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123767	shcbp1	330	57.3	49.2	14.0	27.9	83.8	109.6	42.02	182.21	2.11645407179
ENSDART00000008287	pgam1a	322	27.8	23.5	8.5	14.5	37.1	50.9	64.01	22.41	-1.51415465976
ENSDART00000067857	B4GALNT4	1	42.8	42.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000135587	cd9a	16	63.5	60.1	3.4	33.5	94.1	113.6	NA	NA	NA
ENSDART00000125707	LARS2	18	67.5	58.8	20.4	40.4	90.8	111.7	NA	NA	NA
ENSDART00000111355	znf598	205	51.6	50.8	19.3	34.1	66.5	80.1	28.53	68.25	1.25834929911
ENSDART00000023917	large	8	27.8	23.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000088917	rnmt	66	76.0	75.1	25.1	46.8	103.2	131.9	18.39	188.1	3.354506464
ENSDART00000043091	CR847934.1	64	28.6	23.0	6.5	14.2	35.3	57.5	NA	NA	NA
ENSDART00000140782	proza	11	64.7	66.5	26.8	32.9	71.4	124.2	NA	NA	NA
ENSDART00000140781	tp53i11b	201	39.5	34.9	6.9	16.1	58.8	78.3	NA	NA	NA
ENSDART00000012292	zgc:112146	12	33.5	38.0	2.8	22.1	42.7	45.2	NA	NA	NA
ENSDART00000043857	irx5a	1	108.2	108.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105686	grnb	75	55.6	55.9	21.3	35.4	73.6	99.6	23.29	81.05	1.79910154619
ENSDART00000017668	ptbp1a	23	124.8	141.4	77.9	110.3	148.5	165.7	NA	NA	NA
ENSDART00000127479	gsr	36	68.4	64.8	37.3	47.9	83.0	104.8	11.07	32.65	1.56042776965
ENSDART00000125700	mrpl20	1	31.1	31.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122456	BX957311.1	3	49.3	48.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000136045	mgst2	17	43.5	35.4	16.3	20.6	68.4	84.5	NA	NA	NA
ENSDART00000136046	ppp1r3da	80	25.7	24.5	8.5	15.5	32.8	43.9	NA	NA	NA
ENSDART00000127477	ADAD1	38	25.1	24.5	6.7	12.9	34.0	51.8	NA	NA	NA
ENSDART00000128591	accs	170	26.7	21.2	6.0	11.1	38.3	50.9	NA	NA	NA
ENSDART00000082324	zpcx	106	49.7	49.2	18.6	31.3	66.2	79.0	26.47	2.49	-3.41014054743
ENSDART00000029874	nkx6.1	3	63.9	46.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000022204	zic5	26	23.4	25.1	5.1	16.0	30.6	36.7	NA	NA	NA
ENSDART00000124388	mrpl19	173	33.1	27.5	8.2	16.7	42.8	62.0	NA	NA	NA
ENSDART00000136103	ubap2	113	42.9	32.6	9.3	23.2	62.4	77.8	23.39	48.26	1.04493605386
ENSDART00000074534	FAM210B	317	26.8	23.0	5.6	12.2	38.8	51.4	45.74	4.95	-3.20795593544
ENSDART00000123103	pls1	19	56.6	44.4	19.4	24.1	83.0	106.1	NA	NA	NA
ENSDART00000016135	nfe2l3	345	43.3	27.7	7.9	15.4	51.8	87.6	12.54	12.02	-0.0611004520909
ENSDART00000113824	hdgfrp2	177	49.8	45.7	8.4	25.4	70.3	91.9	100.98	160.79	0.671108101384
ENSDART00000027616	eif4g2a	217	80.5	80.9	25.9	55.2	109.2	132.5	96.03	187.12	0.962406684086
ENSDART00000020931	qtrtd1	133	59.3	59.0	12.5	28.6	77.7	109.4	NA	NA	NA
ENSDART00000099315	cebpz	154	55.1	54.5	20.3	33.8	74.1	93.1	94.12	118.57	0.333165806754
ENSDART00000025330	rdh14b	183	54.0	51.7	21.1	33.8	70.3	84.9	NA	NA	NA
ENSDART00000016139	lancl1	6	94.0	98.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113829	CDCA7L	840	57.0	55.4	21.6	35.6	75.5	94.1	106.43	394.0	1.88829076126
ENSDART00000085743	NDST2	54	50.0	47.4	13.8	24.0	67.4	90.4	NA	NA	NA
ENSDART00000112997	ANKRD13D	22	36.1	29.8	11.1	17.8	56.4	64.7	NA	NA	NA
ENSDART00000076481	EHD4	38	35.6	25.2	8.6	13.9	41.6	69.8	NA	NA	NA
ENSDART00000030030	SLC44A4	12	34.2	27.0	7.5	11.5	51.3	58.7	NA	NA	NA
ENSDART00000112992	ino80da	17	45.5	29.1	11.3	16.8	40.2	100.0	NA	NA	NA
ENSDART00000128846	SMIM20	43	30.5	26.0	8.2	15.2	38.4	64.0	NA	NA	NA
ENSDART00000147065	sh3glb2b	359	53.5	50.7	20.3	31.5	69.6	89.6	NA	NA	NA
ENSDART00000036939	gadd45ba	52	79.8	74.7	12.8	40.0	113.6	145.8	NA	NA	NA
ENSDART00000112999	C20H1orf131	4	38.3	34.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000100504	zgc:163030	94	33.3	26.5	7.5	15.2	42.3	64.3	NA	NA	NA
ENSDART00000147060	hmgcs1	314	42.2	38.0	14.4	21.7	57.2	78.5	NA	NA	NA
ENSDART00000110595	C2H10orf67	1	34.5	34.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000007642	zgc:110239	418	43.9	41.1	10.6	18.5	62.5	82.1	128.96	85.59	-0.591409496225
ENSDART00000137720	EPS8L3	2	51.0	51.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000007649	mid1ip1b	19	60.1	54.8	23.2	38.9	88.6	95.9	NA	NA	NA
ENSDART00000007797	slc30a4	105	56.9	54.6	16.4	23.6	76.8	112.8	NA	NA	NA
ENSDART00000102902	cpsf3l	9	36.3	26.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102900	sp5	3	68.9	63.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000010293	serpina10a	18	33.0	26.5	8.1	12.9	44.1	70.3	NA	NA	NA
ENSDART00000091115	whsc1l1	211	29.7	22.2	5.9	14.2	40.2	66.9	15.18	9.76	-0.637218737853
ENSDART00000060550	ndufb9	10	62.3	42.4	23.9	27.0	91.0	124.9	30.69	14.82	-1.05022319816
ENSDART00000149838	map2k2b	5	84.1	76.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000124384	FP236810.2	13	20.9	17.1	7.6	12.4	25.8	31.9	NA	NA	NA
ENSDART00000111709	CABZ01079251.1	1	17.7	17.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000087298	gmpr2	16	102.0	97.9	56.5	89.7	118.1	121.7	NA	NA	NA
ENSDART00000085039	mst4	331	95.5	96.9	41.5	73.0	124.7	140.3	12.34	238.63	4.27336112705
ENSDART00000011876	sycp1	58	45.2	43.5	19.8	27.4	59.7	74.4	15.56	6.16	-1.33683980429
ENSDART00000111708	B3GNT1	5	61.9	64.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000033211	zgc:66448	208	40.5	39.1	11.4	24.3	51.9	70.0	25.62	39.92	0.639841244996
ENSDART00000085031	ash2l	423	46.1	44.6	15.4	26.4	61.7	78.4	23.28	95.3	2.03338515589
ENSDART00000053011	LRRC14	215	37.7	33.4	16.0	24.1	48.4	62.3	29.7	25.7	-0.208694571607
ENSDART00000019442	xpnpep1	54	45.8	43.4	13.3	22.8	66.7	83.6	18.52	40.27	1.12062137369
ENSDART00000075913	DCAF8	38	32.2	18.6	10.1	12.5	38.6	73.3	NA	NA	NA
ENSDART00000047126	CLCN4	19	30.0	31.1	12.4	23.7	39.7	42.3	NA	NA	NA
ENSDART00000041800	epha8	1	35.1	35.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000045410	thy1	647	31.9	28.2	9.7	16.7	42.9	59.9	102.09	89.73	-0.186179240846
ENSDART00000041802	CCDC108	5	48.5	48.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000019053	faima	27	64.9	66.3	12.8	32.8	90.8	114.5	NA	NA	NA
ENSDART00000041805	metrn	20	56.7	44.4	6.1	10.3	105.3	134.9	NA	NA	NA
ENSDART00000041806	acsm3	5	120.2	115.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000075337	TESPA1	9	23.8	20.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000026694	rpp40	78	38.5	34.8	14.3	22.5	48.3	66.1	18.25	12.79	-0.512880199773
ENSDART00000093318	zgc:175222	0	NA	NA	NA	NA	NA	NA	6.2	1.47	-2.07645206044
ENSDART00000098123	si:ch211-224b1.4	2	56.4	56.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113037	SEMA4C	7	51.8	60.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000098126	ncapd2	828	52.7	43.7	12.6	25.2	69.7	100.6	78.15	160.84	1.04130846291
ENSDART00000098643	tomm5	110	59.0	57.5	29.1	40.3	76.7	87.0	NA	NA	NA
ENSDART00000051271	fcho2	103	40.2	33.8	8.6	19.8	49.0	86.4	15.43	8.51	-0.858507024885
ENSDART00000144625	ndufb3	20	32.5	26.9	7.7	15.3	34.8	50.8	NA	NA	NA
ENSDART00000129427	vkorc1	44	38.6	38.6	12.1	20.5	56.6	68.5	NA	NA	NA
ENSDART00000051278	tnpo1	88	53.3	46.1	10.1	27.7	74.3	105.6	NA	NA	NA
ENSDART00000113030	BX088708.1	18	32.7	24.1	11.4	16.6	39.3	60.6	NA	NA	NA
ENSDART00000130304	ATXN1L	10	49.7	47.4	22.8	30.1	64.6	92.8	7.03	31.63	2.16969696144
ENSDART00000085009	coq6	44	16.9	15.7	2.7	8.0	23.2	36.1	NA	NA	NA
ENSDART00000013409	prmt3	11	58.2	48.8	24.9	44.5	76.3	85.8	16.5	34.55	1.06621968614
ENSDART00000134068	tln2a	9	60.8	45.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000013400	farp2	122	85.2	86.4	23.2	54.9	117.7	134.6	11.57	60.52	2.38702312311
ENSDART00000064993	wu:fb54a03	149	59.0	52.8	22.6	38.3	73.1	95.5	182.77	148.55	-0.299080679648
ENSDART00000151193	gpatch8	18	90.0	82.5	43.0	60.7	116.0	148.3	11.64	14.2	0.286799871484
ENSDART00000059320	rab27a	35	29.3	26.2	7.9	14.8	38.8	51.3	NA	NA	NA
ENSDART00000059321	epcam	2267	38.7	33.9	10.2	20.0	50.9	71.0	525.65	708.71	0.431092894003
ENSDART00000148115	trpc5b	13	30.6	27.1	9.9	17.1	48.3	56.5	NA	NA	NA
ENSDART00000135816	pde6b	2	36.2	36.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000059327	spsb4b	1	39.8	39.8	NA	NA	NA	NA	44.18	71.21	0.688686433978
ENSDART00000105516	nploc4	112	37.7	28.9	13.5	18.4	50.0	73.0	22.85	24.14	0.0792315108096
ENSDART00000073549	snai3	26	19.9	21.5	7.0	11.1	27.0	33.2	NA	NA	NA
ENSDART00000112333	CNNM2	1	41.7	41.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128113	CABZ01073174.1	2	37.8	37.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000110229	fam118b	1	157.7	157.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000043956	FBXO15	34	25.6	18.1	6.2	12.9	30.4	53.2	NA	NA	NA
ENSDART00000125621	abhd16a	96	37.3	34.1	8.3	21.5	49.6	71.8	NA	NA	NA
ENSDART00000132354	tjap1	220	60.6	54.3	19.1	36.0	85.5	108.3	NA	NA	NA
ENSDART00000082490	KCTD20	1	118.5	118.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000132687	rab3c	7	34.1	31.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000023346	gtf2b	64	64.1	44.6	20.1	33.4	91.6	144.9	11.38	284.82	4.64547799284
ENSDART00000153175	si:ch211-214e3.5	29	60.1	58.9	23.3	40.9	79.6	99.2	6.28	18.3	1.54300718428
ENSDART00000104519	stat3	16	65.7	74.3	7.3	10.2	100.1	117.9	6.71	103.43	3.94619812519
ENSDART00000059341	C1H11orf73	50	34.9	32.4	12.0	23.2	47.3	53.6	36.38	17.56	-1.05085269812
ENSDART00000083883	HERC4	58	30.7	25.5	7.4	11.6	41.4	57.4	11.24	7.23	-0.63657448327
ENSDART00000050865	surf4l	56	38.1	30.7	8.8	19.7	50.2	89.0	NA	NA	NA
ENSDART00000058051	phlda1	12	48.9	47.1	20.5	27.2	64.2	75.6	NA	NA	NA
ENSDART00000057052	slx4ip	154	54.4	51.9	19.2	33.7	70.4	96.1	NA	NA	NA
ENSDART00000053325	tomm40l	11	30.2	30.0	9.6	12.1	49.3	51.2	NA	NA	NA
ENSDART00000058056	mrps26	111	25.2	21.7	7.2	11.2	37.5	51.4	59.73	6.44	-3.21332312833
ENSDART00000078592	NPDC1	12	49.8	48.2	14.5	33.4	73.3	83.7	NA	NA	NA
ENSDART00000103361	zdhhc13	178	53.3	49.6	13.6	33.0	73.9	97.2	14.32	111.61	2.96236289741
ENSDART00000078596	hspd1	472	69.1	68.6	28.9	45.9	90.0	107.9	94.78	306.24	1.69200816885
ENSDART00000103365	ociad1	695	35.6	31.1	10.9	18.5	47.7	67.9	103.3	107.07	0.0517140530178
ENSDART00000097167	si:ch211-13k12.1	1	38.0	38.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000092991	pigx	5	35.5	37.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113890	rabep2	65	46.4	46.4	14.8	23.2	63.5	81.5	NA	NA	NA
ENSDART00000109070	si:ch73-360o10.1	69	52.1	36.9	8.3	20.0	65.6	119.5	18.66	6.22	-1.58496250072
ENSDART00000112054	CABZ01031892.1	1	32.0	32.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000055380	tubb5	130	40.0	28.1	10.4	14.9	53.9	95.3	NA	NA	NA
ENSDART00000109071	si:dkey-46g23.3	13	33.1	28.0	15.5	19.8	37.9	70.1	NA	NA	NA
ENSDART00000152562	eif3f	44	46.7	38.8	12.0	24.9	64.8	93.9	72.77	21.21	-1.77859918984
ENSDART00000112053	fam89a	91	36.5	28.1	9.1	16.9	44.6	70.8	36.04	77.9	1.11202431714
ENSDART00000032309	slc25a32b	12	36.5	30.5	6.2	21.1	44.3	46.8	NA	NA	NA
ENSDART00000081154	prpf18	92	35.7	30.1	13.7	19.5	47.8	62.6	66.43	50.03	-0.409041462086
ENSDART00000101292	si:dkey-238c7.16	378	57.8	57.0	21.7	39.2	77.0	91.9	42.96	215.65	2.32762581764
ENSDART00000032306	ywhae1	719	74.9	72.4	36.5	54.2	92.8	117.5	231.36	557.79	1.26958261271
ENSDART00000101296	si:dkey-30c15.2	5	25.4	22.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000099417	CABZ01041962.1	3	87.2	87.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102903	dmd	2	38.8	38.8	NA	NA	NA	NA	0.99	0.97	-0.0294437778925
ENSDART00000102014	fam195b	160	52.9	52.0	12.1	27.9	76.6	94.8	NA	NA	NA
ENSDART00000058065	fam178a	64	35.9	33.6	11.6	19.5	49.3	61.0	NA	NA	NA
ENSDART00000102019	grxcr1	13	86.1	98.3	41.5	68.3	105.0	112.2	NA	NA	NA
ENSDART00000058277	znf800b	15	60.0	54.9	23.3	33.9	78.9	99.6	NA	NA	NA
ENSDART00000058271	RABEPK	1	27.1	27.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109276	sall3a	6	82.0	92.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000083085	mtmr14	119	29.0	24.5	9.3	15.8	35.2	54.0	NA	NA	NA
ENSDART00000003826	rapgef2	68	18.8	16.4	2.9	5.8	25.9	37.2	NA	NA	NA
ENSDART00000130260	hoxc10a	2	72.5	72.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054386	qdprb1	4	30.4	30.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000005431	psmd8	165	53.4	49.8	24.8	37.0	63.5	90.5	47.58	185.5	1.96299200997
ENSDART00000138055	iqgap2	8	47.6	49.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000005345	upb1	2	87.6	87.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000149039	odc1	615	59.9	52.0	17.0	28.9	80.1	118.8	76.85	192.55	1.32511595811
ENSDART00000139537	znf385a	1	71.5	71.5	NA	NA	NA	NA	NA	NA	NA
